id,campaign_id,coupon_id,customer_id,redemption_status
78942,13,610,1461,1
78943,13,1056,1120,0
78944,30,4,610,0
78945,13,275,674,0
78947,5,955,1334,0
78948,8,747,157,0
78949,9,635,528,0
78951,8,293,8,0
78952,2,514,1191,0
78957,13,130,1453,0
78958,7,392,757,0
78959,5,663,1028,0
78960,12,492,1408,0
78961,30,1001,357,0
78962,30,712,610,0
78964,13,919,1029,0
78965,12,1063,90,0
78967,29,943,1296,0
78969,13,511,640,0
78971,8,57,1520,0
78974,12,1063,883,0
78975,13,139,1485,0
78978,13,418,1386,0
78979,13,675,186,0
78981,8,470,495,0
78982,13,145,1372,0
78983,8,725,1365,0
78987,30,865,621,0
78988,8,1018,90,0
78989,7,17,53,0
78990,26,746,436,0
78991,8,579,524,0
78992,13,134,1242,0
78993,29,458,1036,0
78994,13,450,537,0
78997,4,651,808,0
79000,13,149,849,0
79001,8,674,1127,0
79002,8,46,281,0
79007,29,621,363,0
79010,29,800,795,0
79011,8,656,1271,0
79012,13,146,5,0
79014,8,46,584,0
79015,8,919,462,0
79016,13,608,1434,0
79018,8,1081,835,0
79020,8,579,17,0
79021,26,305,275,0
79027,4,407,294,0
79028,3,384,1192,0
79029,30,594,240,0
79030,29,597,1242,0
79032,8,99,1541,0
79033,29,800,1041,0
79034,8,889,242,0
79035,13,137,498,0
79036,12,819,555,0
79037,30,821,825,0
79039,12,526,132,0
79040,10,968,1463,0
79045,13,992,1214,0
79046,13,125,136,0
79047,26,1090,98,0
79048,9,520,295,0
79049,8,65,570,0
79057,8,293,1408,0
79058,8,983,1457,0
79059,13,440,367,0
79060,30,310,9,0
79061,13,508,1017,0
79063,8,762,1464,0
79064,13,726,947,0
79066,8,78,545,0
79067,10,996,408,0
79068,13,112,781,0
79071,8,884,128,0
79072,13,844,1292,0
79073,28,977,1025,0
79074,9,607,561,0
79075,7,691,1065,0
79077,13,483,919,0
79078,5,955,1122,0
79080,7,986,1101,0
79081,13,714,987,0
79082,7,691,363,0
79085,9,19,529,0
79086,8,65,1028,0
79087,12,466,873,0
79088,26,521,412,0
79089,13,561,239,0
79090,8,741,852,0
79093,8,93,1216,0
79094,8,248,1297,0
79095,30,528,294,0
79096,8,481,1203,0
79099,13,473,481,0
79103,30,346,1520,0
79105,11,913,1103,0
79106,26,963,1157,0
79108,26,334,782,0
79109,13,603,788,0
79110,29,3,278,0
79112,13,136,1555,0
79115,8,885,1197,0
79116,30,288,1146,0
79123,13,140,329,0
79124,13,128,561,0
79125,13,125,92,0
79127,4,791,7,0
79128,8,47,1198,0
79130,13,1027,949,0
79131,5,934,1310,0
79133,8,627,584,0
79134,8,47,965,0
79136,13,1070,487,0
79138,7,986,166,0
79140,11,971,766,0
79142,11,1099,1224,0
79143,13,422,616,0
79145,29,975,1276,0
79146,8,97,17,0
79147,8,792,572,0
79148,8,782,536,0
79149,13,672,1387,0
79151,12,783,1318,0
79152,29,982,575,0
79153,8,804,871,0
79154,8,103,554,0
79155,12,819,1043,0
79158,26,767,858,0
79159,8,737,868,0
79161,8,585,638,1
79162,26,634,1387,0
79163,9,607,287,0
79165,8,47,1463,0
79166,9,578,420,0
79167,11,1044,1204,0
79168,13,979,711,0
79170,1,524,930,0
79171,13,125,1072,0
79175,13,1112,437,0
79176,5,279,844,0
79177,29,538,131,0
79180,30,297,791,0
79181,26,905,1357,0
79183,13,588,630,0
79184,13,169,841,0
79185,13,142,1210,0
79187,13,165,1059,0
79188,12,108,926,0
79189,13,406,459,0
79192,30,821,368,0
79193,13,771,1192,0
79195,11,971,1411,0
79196,11,658,1574,0
79197,13,1007,652,0
79199,11,1099,915,0
79203,8,47,1429,0
79205,29,982,825,0
79206,4,591,1040,0
79207,8,1059,1524,0
79208,13,751,754,0
79209,8,1045,851,0
79213,13,121,106,0
79214,11,571,918,0
79215,5,1105,302,0
79218,8,8,401,0
79221,8,722,771,0
79223,8,45,1060,0
79225,9,691,457,0
79226,13,1083,73,0
79229,8,865,1100,0
79230,10,106,612,0
79234,9,989,1142,0
79236,5,893,478,0
79237,13,145,553,0
79238,13,418,705,0
79241,8,1073,1439,0
79244,29,943,555,0
79246,13,284,1324,0
79248,8,846,1382,0
79249,26,323,1547,0
79250,13,1007,155,0
79253,30,794,88,0
79256,8,278,47,0
79258,13,115,679,0
79260,11,980,208,0
79263,13,734,161,0
79264,13,26,800,0
79265,30,346,685,0
79268,9,19,1139,0
79269,12,705,828,0
79271,13,667,851,0
79278,13,141,528,0
79279,8,902,1304,0
79284,5,431,1093,0
79286,13,147,1320,0
79287,30,324,451,0
79288,8,882,118,0
79289,26,582,1209,0
79291,13,151,207,0
79295,8,709,1121,0
79298,8,989,1507,0
79300,13,714,1266,0
79301,8,97,764,0
79302,5,663,1343,0
79304,12,572,528,0
79307,12,496,603,0
79308,8,62,810,0
79310,4,791,1543,0
79311,26,322,519,0
79312,8,74,758,0
79313,8,579,736,0
79314,29,785,1432,0
79315,4,860,538,0
79319,8,1000,1255,0
79320,8,247,1529,0
79321,13,131,736,0
79322,11,759,481,0
79324,13,1025,939,0
79326,30,439,833,0
79327,13,480,205,0
79329,13,982,1412,1
79330,13,472,55,0
79331,11,1099,1067,0
79332,10,457,418,0
79333,13,530,790,0
79334,2,853,1449,0
79335,8,1000,1474,0
79337,5,431,88,0
79339,12,466,926,0
79340,8,598,1018,0
79342,8,95,1438,0
79343,13,885,830,0
79344,8,915,1056,0
79346,8,293,1101,0
79347,13,148,510,0
79348,13,454,116,0
79351,8,723,1543,0
79352,9,635,443,0
79355,11,669,776,0
79356,8,84,1122,0
79357,30,276,836,0
79358,8,1059,119,0
79362,8,738,915,0
79363,8,47,524,0
79365,8,723,156,0
79367,30,382,1290,0
79368,5,967,160,0
79370,11,1012,658,0
79372,8,808,1313,0
79373,30,300,1341,0
79377,29,943,1036,0
79379,13,1033,1174,0
79383,8,49,587,0
79384,26,306,1070,0
79386,8,55,603,0
79387,29,538,57,0
79390,30,798,1462,0
79392,26,344,1258,0
79393,2,514,843,0
79394,8,94,650,0
79395,8,989,1079,0
79400,13,890,1095,0
79401,13,1033,400,0
79402,13,139,39,0
79405,12,783,1347,0
79406,28,494,1547,0
79407,8,583,1184,0
79408,8,51,1266,0
79409,30,913,1464,0
79411,26,776,667,0
79412,26,905,519,0
79414,13,164,858,0
79416,13,111,1309,0
79418,8,772,1372,0
79419,26,1030,1310,0
79420,10,106,957,0
79425,29,265,573,0
79427,13,681,914,0
79428,12,496,578,0
79429,28,702,234,0
79431,5,967,1223,0
79432,8,883,204,0
79433,8,812,919,0
79434,12,705,1412,0
79435,11,658,962,0
79436,13,982,441,0
79437,8,920,119,0
79438,13,588,1184,0
79439,8,672,226,0
79442,9,468,1351,0
79443,8,911,171,0
79446,13,143,590,0
79448,13,756,166,0
79449,8,885,587,0
79450,29,873,19,0
79451,10,106,389,0
79453,8,71,525,0
79454,9,520,1185,0
79455,13,249,183,0
79457,13,468,516,0
79458,1,562,72,0
79461,8,68,1119,0
79463,8,919,244,0
79464,13,27,1372,0
79467,13,172,1526,0
79468,8,269,821,0
79470,11,795,60,0
79474,29,538,669,0
79475,11,1044,1520,0
79478,13,951,1302,0
79479,13,940,1198,0
79480,13,129,478,0
79481,13,909,159,0
79483,8,97,672,0
79484,8,598,1413,0
79485,8,624,457,0
79486,13,115,1121,0
79489,13,120,1452,0
79490,8,100,193,0
79491,13,171,61,0
79492,8,919,815,0
79493,8,57,437,0
79495,8,85,824,0
79497,13,561,1522,0
79498,30,638,1320,0
79499,13,25,362,0
79503,13,166,1460,0
79508,29,1046,973,0
79511,13,129,1427,0
79512,8,1017,143,0
79513,13,420,668,0
79514,13,128,615,0
79518,8,1063,450,0
79525,8,96,1067,0
79526,8,513,835,0
79527,30,333,946,0
79528,26,1043,58,0
79530,13,126,1195,0
79532,13,128,643,0
79533,13,778,124,0
79534,4,459,743,0
79535,4,791,1232,0
79539,13,940,1558,0
79540,8,60,1543,0
79542,5,967,83,0
79543,29,418,911,0
79544,8,57,514,0
79547,8,86,590,0
79548,8,906,56,0
79551,2,897,633,0
79552,26,749,152,0
79553,4,651,784,0
79558,13,137,740,0
79560,7,641,643,0
79561,13,556,1388,0
79562,7,17,905,0
79564,8,579,1347,0
79566,13,714,151,0
79570,2,559,886,0
79571,30,984,637,0
79572,26,589,273,0
79573,8,920,746,0
79574,30,672,1542,0
79575,8,983,1516,0
79576,8,807,469,0
79577,13,694,1197,0
79578,13,470,860,0
79579,7,1102,1470,0
79580,13,162,374,0
79581,8,52,943,0
79582,26,334,183,0
79583,13,1032,92,0
79584,8,902,270,0
79585,13,138,515,0
79586,8,432,218,0
79588,7,17,1101,0
79590,8,51,791,0
79591,13,885,1324,0
79592,13,885,964,0
79593,11,669,1240,0
79596,8,54,1170,0
79598,13,163,34,0
79599,13,763,645,0
79600,26,453,626,0
79602,30,773,1555,0
79605,30,308,1029,0
79609,9,575,924,0
79612,30,468,275,0
79613,8,276,501,0
79616,27,403,310,0
79617,30,311,1256,0
79620,8,761,1073,0
79621,13,561,1222,0
79623,4,651,1216,0
79624,8,1058,1429,0
79625,5,689,1152,0
79630,29,1046,525,0
79631,13,954,844,0
79632,8,682,1537,0
79633,8,694,217,0
79634,30,1071,1397,0
79635,11,759,13,0
79636,8,970,1185,0
79638,13,588,1318,0
79639,8,75,871,0
79642,13,1100,787,0
79643,13,960,841,0
79646,8,87,1182,0
79649,11,1012,350,0
79653,4,791,1460,0
79656,13,482,622,0
79658,12,1063,535,0
79660,30,666,1241,0
79663,8,513,1025,0
79664,8,792,1036,0
79665,13,136,948,0
79666,8,979,456,0
79667,13,135,1142,0
79668,13,281,684,0
79670,8,69,675,0
79671,29,750,1045,0
79672,8,537,1135,0
79673,13,125,118,0
79674,13,454,107,0
79675,13,719,804,0
79677,8,615,1447,0
79678,30,276,413,0
79679,26,521,679,0
79680,29,418,334,0
79682,13,942,828,0
79685,11,658,1246,0
79688,26,369,1174,0
79689,8,762,62,0
79690,9,575,1241,0
79691,30,331,245,0
79692,13,625,570,0
79693,2,1107,1241,0
79694,8,481,301,0
79698,26,475,566,0
79702,8,656,797,0
79703,12,779,538,0
79706,12,526,502,0
79708,13,262,218,0
79710,8,449,652,0
79711,26,748,368,0
79713,8,501,761,0
79715,26,593,648,0
79716,26,521,198,0
79718,13,27,1077,0
79721,29,265,63,0
79723,11,1099,195,0
79726,2,460,823,1
79727,13,20,1574,1
79728,13,130,1519,0
79731,30,984,1477,0
79734,8,885,126,0
79737,8,12,1374,0
79738,13,679,802,0
79739,1,524,46,0
79740,13,262,1455,0
79741,13,751,1356,1
79744,9,535,1239,0
79746,4,895,119,0
79747,30,314,426,0
79748,13,170,1530,0
79749,8,271,794,0
79750,8,738,198,0
79751,6,677,650,0
79753,8,54,414,0
79754,13,731,250,0
79758,13,751,1444,0
79759,13,165,616,0
79761,8,1063,1018,0
79767,9,468,405,0
79768,13,508,766,0
79771,13,719,3,0
79772,8,11,1438,0
79775,8,722,481,0
79776,26,870,321,0
79778,8,92,1411,0
79781,30,754,235,1
79783,11,571,212,0
79785,27,1092,1469,0
79786,8,55,1516,0
79789,8,906,627,0
79790,13,160,1494,0
79791,30,961,849,0
79794,8,882,314,0
79795,8,269,577,0
79796,12,1063,704,0
79797,13,771,1127,0
79801,8,920,1375,0
79803,13,480,1167,0
79804,12,107,1285,0
79805,12,1063,1365,0
79806,8,92,848,0
79808,13,123,1336,0
79809,7,691,757,0
79813,13,796,399,0
79817,12,108,482,0
79818,13,778,271,0
79819,7,17,332,0
79821,12,107,1266,0
79824,8,47,501,0
79826,30,1076,1079,0
79827,12,783,1166,0
79828,26,369,317,0
79829,13,408,277,0
79830,8,64,454,0
79831,29,1035,1485,0
79832,26,746,1079,0
79833,13,578,274,0
79834,8,616,666,0
79836,9,468,288,0
79837,13,1065,1412,0
79839,8,100,718,0
79840,7,687,684,0
79844,8,805,1062,0
79850,3,308,432,0
79852,8,75,1412,0
79854,13,1083,1044,0
79855,8,733,579,0
79856,13,758,1027,0
79857,8,807,64,0
79859,30,427,342,0
79860,9,19,420,0
79861,13,147,726,0
79862,13,485,1057,0
79865,29,445,334,0
79866,29,873,923,0
79868,11,1099,1372,0
79869,8,88,930,0
79871,13,1027,286,0
79873,28,643,1025,0
79874,30,421,222,0
79877,8,101,731,0
79878,26,985,1497,0
79880,7,1050,722,0
79881,28,436,590,0
79884,12,705,1536,0
79885,30,858,262,0
79887,26,302,118,0
79891,30,579,619,0
79892,13,169,969,0
79893,8,13,633,0
79894,26,979,1157,0
79895,29,696,1562,0
79896,3,826,444,0
79897,29,597,1429,0
79898,13,1056,761,0
79899,12,526,1491,0
79900,13,25,694,0
79902,2,703,1019,0
79905,9,691,205,0
79910,8,1033,675,0
79913,13,561,769,0
79914,13,694,1004,0
79918,8,747,877,0
79920,10,280,1415,0
79921,13,116,566,0
79922,8,81,1194,0
79923,8,762,522,0
79924,8,700,1305,0
79929,8,922,789,0
79930,9,870,413,0
79931,29,800,855,0
79934,8,70,1136,0
79936,8,740,389,0
79937,8,1000,561,0
79938,8,782,474,0
79940,9,607,457,0
79941,8,964,467,0
79943,8,920,524,0
79944,8,69,1358,0
79945,13,473,254,0
79946,7,986,700,0
79950,8,723,113,0
79951,10,996,1582,0
79953,13,719,132,0
79955,13,273,1252,0
79956,13,644,871,0
79960,8,807,1340,0
79963,30,923,1324,0
79964,8,490,80,0
79965,11,759,890,0
79970,30,997,1061,0
79973,30,933,596,0
79974,13,129,1546,0
79975,8,278,445,0
79977,9,105,898,0
79978,26,981,1384,0
79979,8,55,740,0
79981,10,689,432,0
79982,4,104,71,0
79983,8,76,1103,0
79984,30,939,561,0
79985,30,865,1238,0
79986,8,73,1241,0
79988,26,514,795,0
79989,7,687,1157,0
79990,11,669,1239,0
79991,27,722,787,0
79992,8,1063,1431,0
79995,30,359,313,0
79996,13,152,461,0
79997,11,910,862,0
79998,8,970,484,0
80000,9,287,1398,0
80001,26,329,1304,0
80002,5,431,1334,0
80003,9,520,440,0
80004,8,808,1536,0
80006,26,309,214,0
80007,13,113,1384,0
80008,30,522,133,0
80010,9,18,643,0
80011,8,14,389,0
80013,13,694,917,0
80015,13,942,1031,0
80018,13,23,942,0
80019,13,1027,1239,0
80020,26,1011,1087,0
80023,13,751,1366,0
80024,30,672,626,0
80025,13,467,989,0
80026,13,275,1390,0
80028,13,723,505,0
80029,29,619,1142,0
80034,26,605,550,0
80035,13,617,1056,0
80036,13,675,1293,0
80037,8,102,1161,0
80038,26,824,1071,0
80039,13,734,948,0
80040,13,483,319,0
80042,8,447,417,0
80043,13,766,1411,0
80049,30,359,590,0
80050,13,163,967,0
80051,26,870,709,0
80053,27,1088,787,0
80054,13,137,45,0
80057,8,82,628,0
80058,8,60,1010,0
80060,6,677,524,0
80061,26,489,975,0
80063,30,277,63,0
80064,8,9,624,0
80065,13,982,1226,0
80066,8,846,893,0
80069,8,711,295,0
80072,8,84,127,0
80073,8,79,220,0
80074,13,147,73,0
80075,10,106,283,0
80076,30,798,241,0
80078,8,604,309,0
80080,13,954,505,0
80084,8,88,244,0
80085,12,819,869,0
80086,30,1004,1238,0
80087,30,5,639,0
80088,8,723,932,0
80091,10,106,1121,0
80094,8,654,692,0
80095,13,909,1254,0
80097,13,1025,1451,0
80098,8,694,1268,0
80099,13,135,1300,0
80100,13,508,622,0
80101,8,83,382,0
80102,13,155,1075,0
80103,8,919,793,0
80104,13,1021,301,0
80105,11,971,666,0
80106,8,256,163,0
80107,12,109,439,0
80109,3,385,1025,0
80110,10,996,1289,0
80111,30,348,369,0
80112,8,711,122,0
80115,26,502,607,0
80116,5,893,793,0
80118,30,889,895,0
80119,26,329,1159,0
80120,10,106,1246,0
80121,13,281,967,0
80122,8,1048,1466,0
80125,8,74,1461,0
80129,29,674,184,0
80130,9,578,295,0
80131,13,138,518,0
80133,9,535,1148,0
80134,11,910,1481,0
80135,12,470,1349,0
80137,29,621,96,0
80138,13,694,1570,0
80139,11,910,1160,0
80140,11,795,929,0
80141,9,705,822,0
80143,26,379,725,0
80147,8,807,537,0
80148,5,663,1152,0
80150,9,535,1273,0
80151,9,575,142,0
80153,29,868,131,0
80155,13,888,248,0
80156,13,542,251,0
80157,8,658,1168,0
80158,13,909,1432,0
80160,9,468,1463,0
80161,13,1047,745,0
80162,8,53,587,0
80165,13,601,348,0
80167,13,1108,569,0
80170,11,1012,13,0
80171,11,1044,453,0
80175,5,689,377,0
80177,8,622,17,0
80179,13,168,155,0
80180,30,1071,745,0
80182,13,27,745,0
80183,13,112,251,0
80185,30,678,895,0
80186,8,554,1001,0
80188,26,1090,927,0
80189,8,103,347,0
80190,8,511,141,0
80191,9,896,1556,0
80192,29,750,784,0
80194,12,107,1187,0
80195,8,95,1176,0
80196,13,130,1321,0
80200,12,1075,1529,0
80201,30,382,164,0
80202,13,949,731,0
80203,8,559,1388,0
80204,30,900,979,0
80205,13,603,745,0
80206,8,513,141,0
80209,26,752,1304,0
80211,13,885,1433,0
80214,13,1007,47,0
80216,13,1100,1259,0
80217,12,107,1337,0
80219,8,56,1123,0
80222,11,658,1086,0
80224,11,759,50,0
80227,26,748,969,0
80230,13,27,319,0
80232,13,679,438,0
80233,29,982,489,0
80235,12,819,241,0
80236,13,758,997,0
80238,8,624,1182,0
80239,7,691,871,0
80241,8,50,1126,0
80243,12,572,1025,0
80244,13,118,744,0
80245,9,788,898,0
80246,13,705,1471,0
80247,13,27,1236,0
80248,29,1046,413,0
80249,8,906,1310,0
80251,7,687,5,0
80254,9,896,561,0
80255,13,1028,433,0
80256,11,759,559,0
80257,13,1029,126,0
80259,27,1091,1430,0
80261,8,473,525,0
80262,8,14,248,0
80264,8,9,823,1
80265,8,470,266,0
80267,29,1040,247,0
80268,8,762,68,0
80271,8,604,485,0
80274,8,60,1567,0
80275,30,1103,231,0
80276,26,1053,1555,0
80277,26,356,1227,0
80278,12,492,578,0
80281,8,63,37,0
80282,9,635,1218,0
80283,8,84,1533,0
80284,26,365,1211,0
80285,30,531,957,0
80286,8,283,1259,0
80288,5,663,1506,0
80289,13,890,194,0
80291,8,72,13,0
80292,29,538,575,0
80293,13,751,866,0
80294,8,812,1239,0
80298,9,989,295,0
80299,30,614,632,0
80300,13,413,314,0
80303,11,795,230,0
80306,8,283,837,0
80308,12,819,1549,0
80311,8,1086,1344,0
80312,12,109,1418,0
80313,13,944,595,0
80315,30,336,871,0
80317,8,761,1180,0
80318,26,666,1019,0
80319,8,9,274,1
80320,13,556,1142,0
80321,7,1102,222,0
80322,13,692,361,0
80323,13,125,191,0
80324,8,87,737,0
80325,8,711,805,0
80332,8,622,271,0
80333,8,1110,802,0
80336,8,99,1018,0
80337,8,1000,800,0
80338,13,418,684,0
80342,29,418,863,0
80343,26,852,1026,0
80345,30,889,1328,0
80348,8,46,244,0
80349,8,59,1494,0
80353,7,17,1165,0
80354,8,554,854,0
80355,5,455,828,0
80357,11,506,736,0
80358,30,449,1333,0
80359,8,1018,243,0
80360,13,166,367,0
80363,13,586,617,0
80365,8,82,699,0
80366,9,468,1403,0
80367,11,971,1240,0
80368,26,326,679,0
80373,28,316,1547,0
80377,13,413,1284,0
80379,5,689,967,0
80381,8,481,696,0
80383,30,318,891,0
80386,8,622,1158,0
80388,8,85,56,0
80389,13,142,262,0
80392,8,656,764,0
80393,8,755,628,0
80394,8,661,1091,1
80395,8,94,1560,0
80396,8,759,27,0
80397,8,806,905,0
80398,13,277,839,0
80400,10,934,1231,0
80401,5,279,1215,0
80403,26,1043,189,0
80405,8,61,528,0
80406,8,490,1481,0
80407,26,377,615,0
80410,30,414,362,0
80411,9,520,91,0
80412,8,93,418,0
80413,8,1110,553,0
80416,26,610,964,0
80417,8,54,275,0
80419,30,994,215,0
80421,5,689,1343,0
80425,13,586,881,0
80430,13,510,373,0
80431,29,982,973,0
80432,8,7,999,0
80433,8,989,717,0
80434,13,675,635,0
80437,11,1012,281,0
80439,13,485,1291,0
80440,30,376,973,0
80441,13,170,814,0
80443,26,660,46,0
80444,13,168,1226,0
80445,9,468,1015,0
80447,30,1083,1146,0
80450,9,788,825,0
80451,29,750,1099,0
80452,8,509,1450,0
80454,13,119,702,0
80455,8,96,696,0
80456,13,126,677,0
80457,5,279,1434,0
80459,2,583,714,0
80460,27,399,464,0
80462,8,97,634,0
80463,26,629,998,0
80465,29,785,634,0
80466,5,893,958,0
80467,13,26,48,0
80468,13,601,891,0
80470,8,87,196,0
80471,13,681,264,0
80472,8,537,185,0
80473,8,83,1223,0
80477,13,890,851,0
80478,28,993,1014,0
80479,10,934,1152,0
80482,2,642,375,0
80485,13,679,936,0
80488,13,118,23,0
80490,13,517,810,0
80492,30,666,1458,0
80493,13,142,1034,0
80494,8,812,860,0
80495,8,920,1082,0
80496,8,550,785,0
80498,26,775,1071,0
80499,13,644,1433,0
80502,8,1110,768,0
80505,26,610,969,0
80508,30,552,141,0
80509,5,967,1516,0
80513,26,859,588,0
80514,13,151,982,0
80515,30,866,523,0
80519,8,91,473,0
80523,8,737,361,0
80524,8,1081,1018,0
80525,8,77,1539,0
80526,8,604,186,0
80527,13,148,1403,0
80529,5,967,407,0
80533,13,440,279,0
80535,13,293,1487,0
80536,8,812,1447,0
80538,13,773,1377,0
80539,8,59,1428,0
80540,8,567,1079,0
80541,8,532,135,0
80542,8,759,353,0
80543,26,936,1522,0
80544,8,95,93,0
80545,8,7,709,0
80546,11,910,924,0
80547,30,373,1203,0
80549,13,144,544,0
80550,8,654,104,0
80551,13,815,1152,0
80553,13,434,965,0
80554,8,1110,302,0
80556,26,299,1107,0
80557,13,1047,744,0
80559,8,654,1336,0
80560,13,815,222,0
80561,26,243,1335,0
80563,26,327,1310,0
80564,8,292,1195,0
80566,29,1081,1167,0
80567,10,15,52,0
80568,29,643,285,0
80569,9,896,1351,0
80570,8,14,409,0
80571,26,813,1555,0
80572,5,893,515,0
80574,8,83,1085,0
80575,28,529,1547,0
80576,13,22,1192,0
80578,26,475,712,0
80579,13,901,1368,0
80581,8,725,273,0
80582,7,1102,1369,0
80584,8,727,405,0
80585,13,578,1570,0
80586,8,920,942,0
80587,8,1059,666,0
80588,8,58,662,0
80589,30,686,714,0
80592,13,1032,1465,0
80595,26,942,163,0
80596,8,754,174,0
80603,13,281,1402,0
80605,13,516,227,0
80606,29,873,23,0
80608,30,470,1441,0
80610,30,920,610,0
80615,9,691,528,0
80617,8,808,235,0
80618,8,257,1126,0
80620,7,986,810,0
80622,11,971,706,0
80625,8,71,1210,0
80626,8,658,542,0
80627,26,410,131,0
80628,8,762,1093,0
80630,13,153,1555,0
80633,8,782,177,0
80634,30,784,1378,0
80635,13,454,363,0
80639,30,631,910,0
80640,30,277,1481,0
80641,13,1112,257,0
80642,10,279,866,0
80644,29,416,1198,0
80645,8,915,1316,0
80648,26,491,1528,0
80650,13,1059,1412,0
80651,13,142,269,0
80654,8,288,1475,0
80656,13,142,1237,0
80657,11,1012,839,0
80658,10,431,408,0
80659,8,256,1280,0
80661,4,651,1396,0
80664,8,60,412,0
80666,8,882,58,0
80669,8,72,288,0
80673,8,424,1574,0
80676,29,985,363,0
80677,13,1031,1064,0
80678,30,638,437,0
80679,13,165,374,0
80680,8,817,1507,0
80681,13,780,1104,0
80683,8,271,1069,0
80685,8,447,1105,0
80686,8,285,843,0
80687,13,454,356,0
80688,29,674,556,0
80689,28,492,583,0
80690,5,663,1289,0
80691,26,854,1467,0
80692,8,610,1229,1
80694,13,143,1321,0
80695,9,578,170,0
80696,26,529,1383,0
80703,7,1102,494,0
80704,5,955,109,0
80706,13,480,1290,0
80711,8,92,414,0
80712,13,143,879,0
80714,26,926,1547,0
80719,30,438,455,0
80720,8,87,1545,0
80721,30,371,858,0
80723,13,244,150,0
80728,13,26,1305,0
80729,8,964,248,0
80730,8,79,1268,0
80732,9,105,151,0
80734,8,782,296,0
80737,10,280,995,0
80738,6,677,78,0
80739,8,1048,92,0
80742,4,591,1460,0
80745,13,901,370,0
80747,26,981,1429,0
80748,13,26,687,0
80749,8,554,146,0
80750,8,907,699,0
80753,13,1025,681,0
80754,13,901,560,0
80755,13,888,1109,0
80756,30,866,90,0
80757,8,74,1060,0
80760,12,492,554,0
80761,13,150,1305,0
80762,30,363,890,0
80764,29,1046,1229,0
80765,13,890,254,0
80766,8,96,750,0
80768,13,1032,809,0
80769,13,920,154,0
80770,13,714,645,0
80771,29,621,555,0
80775,13,1083,1098,0
80781,5,934,418,0
80782,8,537,1172,0
80784,8,285,1055,0
80785,13,157,98,0
80787,13,731,933,0
80788,29,445,570,0
80790,30,438,460,0
80791,5,431,585,0
80793,8,792,648,0
80798,13,771,1470,0
80801,10,996,407,0
80803,30,269,17,0
80804,5,1043,1216,0
80806,8,1018,980,0
80808,29,896,1429,0
80809,30,849,27,0
80810,13,901,1475,0
80811,5,455,802,0
80813,13,27,359,0
80814,13,726,1407,0
80815,13,273,1490,0
80817,9,870,170,0
80818,8,47,300,0
80820,8,723,231,0
80821,26,593,493,0
80822,13,253,811,0
80823,13,1065,383,0
80824,29,243,7,0
80826,13,603,899,0
80828,13,20,555,0
80830,26,305,927,0
80831,8,68,380,0
80832,9,444,316,0
80833,13,132,1427,0
80834,12,108,362,0
80835,9,19,661,0
80836,8,256,1297,0
80837,12,466,621,0
80838,10,996,1095,0
80839,13,160,1343,0
80842,12,109,634,0
80844,8,737,1533,0
80846,13,140,405,0
80847,7,641,877,0
80852,26,243,493,0
80854,28,534,1463,0
80855,30,1110,413,0
80856,11,913,408,0
80858,11,658,446,0
80859,8,711,1199,0
80860,13,770,1574,0
80861,7,641,343,0
80864,9,635,250,0
80866,13,154,508,0
80867,30,1067,1441,0
80868,8,610,1097,0
80869,30,1004,607,0
80871,10,106,1566,0
80875,13,111,876,0
80876,27,393,1192,0
80878,11,980,633,0
80879,8,725,265,0
80880,13,454,188,0
80881,8,615,696,0
80884,11,1044,161,0
80885,11,980,766,0
80886,13,1032,1075,0
80887,8,66,1154,0
80888,13,153,932,0
80890,26,356,310,0
80893,13,734,1413,0
80895,8,682,733,0
80896,8,682,751,0
80897,29,643,1444,0
80899,8,67,228,0
80900,29,448,637,0
80901,30,376,294,0
80902,13,644,616,0
80905,10,431,458,0
80906,13,22,349,0
80908,26,489,874,0
80910,13,293,162,0
80913,9,870,1276,0
80918,30,341,413,0
80920,11,910,627,0
80922,9,989,1216,0
80923,13,277,1184,0
80925,8,447,5,0
80926,13,277,1556,0
80927,30,341,455,0
80932,26,611,1170,0
80933,8,532,809,0
80935,12,526,603,0
80937,26,729,1473,0
80938,30,615,1543,0
80939,8,757,1091,0
80940,30,708,1098,0
80941,8,99,441,0
80942,8,705,556,1
80943,8,1086,974,0
80948,13,482,1504,0
80949,4,459,695,0
80950,29,418,1573,0
80951,2,514,1014,0
80953,13,1029,1438,0
80954,9,691,474,0
80955,29,750,1432,0
80956,8,804,859,0
80957,8,501,899,0
80958,13,1025,469,0
80959,30,911,294,0
80960,26,609,717,0
80961,8,93,666,0
80962,8,447,969,0
80963,11,669,270,0
80964,13,124,971,0
80966,13,160,578,0
80967,5,1043,585,0
80969,13,25,271,0
80971,12,107,169,0
80973,26,981,369,0
80975,13,147,1314,0
80979,12,107,898,0
80981,29,943,1110,0
80982,13,865,674,0
80985,13,482,1100,0
80987,1,1112,188,0
80988,8,656,1446,0
80989,26,545,1544,0
80990,9,870,1139,0
80992,8,94,1223,0
80993,13,132,461,0
80994,13,162,1044,0
80995,8,656,557,0
80996,13,685,1500,0
81000,13,114,726,0
81001,26,521,626,0
81002,26,353,88,0
81003,26,610,58,0
81004,10,431,1415,0
81005,11,971,1386,0
81009,13,672,831,0
81011,13,151,844,0
81012,13,114,418,0
81013,9,635,479,0
81015,2,583,293,0
81018,26,491,636,0
